#timestamp_UTC; ACTIVE_POWER_L1; ACTIVE_POWER_L2; ACTIVE_POWER_L3; REACTIVE_POWER_L1; REACTIVE_POWER_L2; REACTIVE_POWER_L3; VOLTAGE_L1; VOLTAGE_L2; VOLTAGE_L3; CURRENT_L1; CURRENT_L2; CURRENT_L3; FREQUENCY; ACTIVE_POWER; REACTIVE_POWER; ACTIVE_PRODUCTION_ENERGY; ACTIVE_CONSUMPTION_ENERGY; SUM_CURRENT
2021-08-11T15:14:33.752757;395.6441955566406;256.1595764160156;774.0306396484375;-631.8565063476562;-1135.2845458984375;-1000.7420654296875;231.07012939453125;229.51730346679688;229.8000946044922;3.5629923343658447;5.272598743438721;5.8128886222839355;49.99332046508789;1425.83447265625;-2767.88330078125;362.1361083984375;18608.98046875;0.08593393117189407
2021-08-11T15:14:35.401106;400.1739196777344;260.0598449707031;781.4876708984375;-633.3350830078125;-1139.369873046875;-1004.3116455078125;230.81472778320312;229.26739501953125;229.6612548828125;3.532167434692383;5.272897243499756;5.792269229888916;49.993370056152344;1412.138427734375;-2763.501953125;362.1361083984375;18609.61328125;0.08533725142478943
2021-08-11T15:14:37.015668;395.7801513671875;261.77374267578125;775.15087890625;-637.8728637695312;-1141.351806640625;-1000.0894775390625;230.9851837158203;229.59429931640625;229.54542541503906;3.567072868347168;5.304566860198975;5.81575345993042;49.99281311035156;1435.1864013671875;-2779.916015625;362.1361083984375;18610.248046875;0.09683451801538467
2021-08-11T15:14:38.599445;394.27886962890625;256.4936218261719;769.501708984375;-636.9398803710938;-1136.352294921875;-1002.5323486328125;230.42431640625;229.1007080078125;229.17384338378906;3.561933755874634;5.295558452606201;5.816418647766113;49.991172790527344;1425.02001953125;-2776.667236328125;362.1361083984375;18610.8828125;0.07743238657712936
2021-08-11T15:14:40.115360;393.1680908203125;251.3811798095703;770.9641723632812;-632.9486083984375;-1136.7862548828125;-1004.7606811523438;231.14527893066406;229.5810089111328;229.85606384277344;3.5674355030059814;5.287789821624756;5.826275825500488;49.989601135253906;1415.513427734375;-2774.49560546875;362.1361083984375;18611.4375;0.08736616373062134
2021-08-11T15:14:41.773703;395.0731506347656;261.7437438964844;777.5348510742188;-631.5452270507812;-1137.5762939453125;-996.2246704101562;231.12493896484375;229.54025268554688;229.6908416748047;3.567436695098877;5.28248929977417;5.8077311515808105;49.98826599121094;1434.351806640625;-2765.34619140625;362.1361083984375;18612.15625;0.08381497114896774
2021-08-11T15:14:43.380591;397.61553955078125;258.9488830566406;777.097412109375;-636.3715209960938;-1139.1236572265625;-1003.0145874023438;231.38259887695312;229.75390625;229.99700927734375;3.5896167755126953;5.264993190765381;5.806802272796631;49.98735809326172;1433.661865234375;-2781.27197265625;362.1361083984375;18612.794921875;0.0847187265753746
2021-08-11T15:14:44.924614;398.107666015625;262.3705139160156;782.8142700195312;-632.7362670898438;-1141.4130859375;-1000.3652954101562;231.330322265625;229.86175537109375;230.11802673339844;3.555231809616089;5.272058486938477;5.813999652862549;49.986488342285156;1443.29248046875;-2774.5146484375;362.1361083984375;18613.353515625;0.07996439188718796
2021-08-11T15:14:46.521232;395.8485412597656;259.38232421875;775.168701171875;-635.7014770507812;-1137.009033203125;-998.775390625;231.44273376464844;229.83401489257812;229.9755096435547;3.5677297115325928;5.261439323425293;5.778975486755371;49.98484802246094;1430.3995361328125;-2771.48583984375;362.1361083984375;18613.9921875;0.08570843935012817
2021-08-11T15:14:48.046339;403.5224914550781;259.7214050292969;779.6265869140625;-635.2731323242188;-1138.859130859375;-1006.192138671875;231.64169311523438;230.0404815673828;230.2376708984375;3.55334210395813;5.260612487792969;5.787020206451416;49.98371124267578;1429.151611328125;-2777.666015625;362.1361083984375;18614.630859375;0.08318140357732773
2021-08-11T15:14:49.648172;397.6336669921875;260.1782531738281;779.3218383789062;-634.6807861328125;-1139.376953125;-1002.2510986328125;231.8026885986328;230.2490997314453;230.5172119140625;3.561795949935913;5.265280723571777;5.783577919006348;49.98379898071289;1423.658447265625;-2776.01513671875;362.1361083984375;18615.267578125;0.0809464231133461
2021-08-11T15:14:51.293997;396.201416015625;257.3578186035156;773.7910766601562;-634.5222778320312;-1137.632080078125;-1003.2135009765625;230.90283203125;229.33128356933594;229.68191528320312;3.5824244022369385;5.293709754943848;5.817185878753662;49.98501968383789;1440.43115234375;-2786.15283203125;362.1361083984375;18615.90234375;0.08875115215778351
2021-08-11T15:14:52.864786;394.8578186035156;257.5845947265625;780.6643676757812;-629.6070556640625;-1140.050048828125;-1000.0147705078125;231.05230712890625;229.47012329101562;229.66795349121094;3.5867156982421875;5.275599956512451;5.8080010414123535;49.9869270324707;1420.8812255859375;-2774.83935546875;362.1361083984375;18616.5390625;0.08623778074979782
2021-08-11T15:14:54.518361;395.3252258300781;263.2355041503906;784.2134399414062;-633.4003295898438;-1145.0084228515625;-1001.1722412109375;231.03977966308594;229.73220825195312;229.83938598632812;3.5641283988952637;5.306080341339111;5.798442840576172;49.98836135864258;1431.4744873046875;-2783.23779296875;362.1361083984375;18617.17578125;0.08279729634523392
2021-08-11T15:14:56.032009;397.0589904785156;258.4483337402344;779.1993408203125;-632.4388427734375;-1140.9599609375;-1002.5762329101562;231.03819274902344;229.53521728515625;229.75978088378906;3.5640695095062256;5.291004180908203;5.823264122009277;49.98891830444336;1433.349365234375;-2778.32470703125;362.1361083984375;18617.814453125;0.08077600598335266
2021-08-11T15:14:57.610555;399.7706604003906;262.984130859375;771.62158203125;-642.432861328125;-1137.6929931640625;-1005.501953125;230.76806640625;229.43370056152344;229.5306854248047;3.5680360794067383;5.307401657104492;5.82677698135376;49.990203857421875;1439.760986328125;-2779.955078125;362.1361083984375;18618.453125;0.0838778018951416
2021-08-11T15:14:59.218245;395.7277526855469;265.26422119140625;777.5037841796875;-638.4116821289062;-1140.925537109375;-998.5634765625;231.3361053466797;229.79335021972656;230.0205535888672;3.5654568672180176;5.285752773284912;5.8055620193481445;49.99336242675781;1430.61279296875;-2780.0185546875;362.1361083984375;18619.091796875;0.08343357592821121
2021-08-11T15:15:00.790003;389.8661804199219;254.94422912597656;772.5537109375;-634.584228515625;-1140.7542724609375;-1001.61865234375;231.0407257080078;229.60455322265625;229.90927124023438;3.5491771697998047;5.285212993621826;5.804174900054932;49.996726989746094;1417.3641357421875;-2783.433837890625;362.1361083984375;18619.724609375;0.08877524733543396
2021-08-11T15:15:02.383829;392.4558410644531;257.19293212890625;772.6094970703125;-637.0938720703125;-1140.05517578125;-1001.0430908203125;231.15167236328125;229.5684356689453;229.81759643554688;3.590925693511963;5.290886402130127;5.814385414123535;49.99896240234375;1422.25830078125;-2776.9990234375;362.1361083984375;18620.359375;0.08862937241792679
2021-08-11T15:15:04.044310;397.2165832519531;260.50848388671875;780.8529052734375;-633.7387084960938;-1140.1888427734375;-999.0433959960938;231.19053649902344;229.4846649169922;229.80438232421875;3.59120512008667;5.287633895874023;5.824706554412842;50.00001907348633;1438.385498046875;-2773.905029296875;362.1361083984375;18620.99609375;0.08778391778469086
2021-08-11T15:15:05.567190;395.8718566894531;257.3663330078125;774.7291870117188;-637.8804931640625;-1140.158935546875;-1001.2728271484375;231.01361083984375;229.44857788085938;229.59445190429688;3.578242778778076;5.293365478515625;5.824493408203125;50.0008544921875;1427.96728515625;-2779.312255859375;362.1361083984375;18621.6328125;0.09160790592432022
2021-08-11T15:15:07.096012;394.484619140625;259.7434997558594;774.0601806640625;-643.0990600585938;-1143.2899169921875;-1003.1263427734375;231.33767700195312;229.6645050048828;230.01974487304688;3.607879638671875;5.304453372955322;5.814894199371338;50.00257110595703;1428.288330078125;-2789.51513671875;362.1361083984375;18622.1875;0.09855378419160843
2021-08-11T15:15:08.766519;394.0168762207031;258.8523864746094;779.6959838867188;-630.8424072265625;-1139.5401611328125;-994.681884765625;231.41226196289062;229.88597106933594;230.0452423095703;3.5468437671661377;5.27139949798584;5.794043064117432;50.00450897216797;1432.565185546875;-2765.064453125;362.1361083984375;18622.900390625;0.0988984927535057
2021-08-11T15:15:10.423653;396.2275695800781;258.1647033691406;772.7036743164062;-641.5773315429688;-1139.8033447265625;-1005.760986328125;230.54100036621094;229.1182098388672;229.39939880371094;3.588364601135254;5.291681289672852;5.819748878479004;50.004737854003906;1416.61376953125;-2778.74853515625;362.1361083984375;18623.537109375;0.0877949520945549
2021-08-11T15:15:11.956504;399.1640625;263.22528076171875;780.4327392578125;-634.9720458984375;-1139.99951171875;-1002.0199584960938;230.84603881835938;229.43064880371094;229.67324829101562;3.6216001510620117;5.3147292137146;5.842069625854492;50.002845764160156;1442.822021484375;-2776.991455078125;362.1361083984375;18624.173828125;0.09068311750888824
2021-08-11T15:15:13.543069;398.4342956542969;260.0704040527344;779.39306640625;-634.0136108398438;-1139.60546875;-1002.6820678710938;231.1623077392578;229.80181884765625;229.91912841796875;3.5803771018981934;5.298096656799316;5.834853172302246;50.00004196166992;1437.897705078125;-2776.30126953125;362.1361083984375;18624.80859375;0.08702472597360611
2021-08-11T15:15:15.148845;396.9885559082031;257.1260986328125;773.1656494140625;-642.3854370117188;-1142.360595703125;-1009.1820678710938;231.04730224609375;229.59820556640625;229.91075134277344;3.613243818283081;5.272260665893555;5.820642471313477;49.99834442138672;1427.2802734375;-2793.92822265625;362.1361083984375;18625.447265625;0.08592220395803452
2021-08-11T15:15:16.707677;391.3779296875;258.52264404296875;774.7570190429688;-638.963134765625;-1141.8720703125;-1001.1014404296875;230.9570770263672;229.4270477294922;229.72494506835938;3.601292610168457;5.303431510925293;5.818568706512451;49.99727249145508;1424.6575927734375;-2781.9365234375;362.1361083984375;18626.00390625;0.0870606079697609
